ServiceNo,Direction,StopSequence,BusStopCode
187,1,34,28521
187,1,35,28399
187,1,36,28389
187,1,37,28091
187,1,38,21681
187,1,39,21691
187,1,40,22491
187,1,41,22009
187,2,1,22009
187,2,2,22499
187,2,3,21699
187,2,4,21689
187,2,5,28099
187,2,6,28381
187,2,7,28391
187,2,8,28529
187,2,9,28519
187,2,10,28509
187,2,11,28499
187,2,12,28469
187,2,13,28459
187,2,14,28339
187,2,15,28329
187,2,16,28621
187,2,17,43691
187,2,18,43381
187,2,19,43709
187,2,20,43419
187,2,21,43469
187,2,22,43479
187,2,23,43489
187,2,24,43499
187,2,25,43839
187,2,26,43649
187,2,27,43521
187,2,28,44161
187,2,29,44151
187,2,30,44131
187,2,31,44141
187,2,32,44251
187,2,33,44241
187,2,34,44231
187,2,35,44261
187,2,37,46499
187,2,38,46521
187,2,39,46531
187,2,40,46541
187,2,41,46009
188,1,1,44009
188,1,2,44461
188,1,3,44451
188,1,4,44441
188,1,5,44121
188,1,6,44159
188,1,7,44169
188,1,8,43529
188,1,9,43641
188,1,10,43831
188,1,11,43491
188,1,12,43481
188,1,13,43471
188,1,14,43461
188,1,15,43401
188,1,16,43321
188,1,17,43371
188,1,18,43699
188,1,19,28629
188,1,20,28631
188,1,21,28641
188,1,22,28651
188,1,23,28049
188,1,24,28039
188,1,25,28029
188,1,26,28019
188,1,27,20109
188,1,28,17051
188,1,29,20019
188,1,30,17149
188,1,31,17139
188,1,32,17191
188,1,33,16159
188,1,34,16149
188,1,35,16139
188,1,36,16089
188,1,37,16079
188,1,38,16069
188,1,39,16059
188,1,40,16049
188,1,41,16039
188,1,42,16029
188,1,43,16019
188,1,44,16209
188,1,45,15229
188,1,46,15219
188,1,47,15209
188,1,48,15199
188,1,49,15169
188,1,50,15159
188,1,51,15149
188,1,52,14189
188,1,53,14179
188,1,54,14169
188,1,55,14159
188,1,56,14139
188,1,57,14009
188,2,1,14009
188,2,2,14131
188,2,3,14151
188,2,4,14161
188,2,5,14171
188,2,6,15141
188,2,7,15151
188,2,8,15161
188,2,9,15191
188,2,10,15201
188,2,11,15221
188,2,12,16201
188,2,13,16011
188,2,14,16021
188,2,15,16031
188,2,16,16041
188,2,17,16051
188,2,18,16061
188,2,19,16071
188,2,20,16081
188,2,21,16131
188,2,22,16141
188,2,23,16151
188,2,24,17121
188,2,25,17131
188,2,26,17141
188,2,27,17059
188,2,28,20101
188,2,29,28011
188,2,30,28021
188,2,31,28031
188,2,32,28041
188,2,33,28659
188,2,34,28649
188,2,35,28639
188,2,36,28621
188,2,37,43691
188,2,38,43379
188,2,39,43329
188,2,40,43409
188,2,41,43469
188,2,42,43479
188,2,43,43489
188,2,44,43499
188,2,45,43839
188,2,46,43649
188,2,47,43521
188,2,48,44161
188,2,49,44151
188,2,50,44129
188,2,51,44449
188,2,52,44459
188,2,53,44469
188,2,54,44009
188e,1,1,44009
188e,1,2,44461
188e,1,3,44451
188e,1,4,44441
188e,1,5,44121
188e,1,8,43641
188e,1,9,43831
188e,1,10,43491
188e,1,11,43481
188e,1,12,43471
188e,1,13,43461
188e,1,14,43401
188e,1,15,43321
188e,1,16,43371
188e,1,17,43699
188e,1,18,28629
188e,1,19,28631
188e,1,20,28641
188e,1,21,28651
188e,1,25,20019
188e,1,27,16159
188e,1,28,16149
188e,1,29,16139
188e,1,32,15199
188e,1,33,15169
188e,1,34,15159
188e,1,35,15149
188e,1,37,14009
188R,1,1,44009
188R,1,2,44461
188R,1,3,44451
188R,1,4,44441
188R,1,5,44121
188R,1,8,43641
188R,1,9,43831
188R,1,10,43491
188R,1,11,43481
188R,1,12,43471
188R,1,13,43461
188R,1,14,43401
188R,1,15,43321
188R,1,16,43371
188R,1,17,43699
188R,1,18,28629
188R,1,19,28631
188R,1,20,28641
188R,1,21,28651
188R,1,26,14169
188R,1,27,14129
188R,1,28,14519
188R,2,1,14519
188R,2,2,14121
188R,2,3,14161
188R,2,8,28659
188R,2,9,28649
188R,2,10,28639
188R,2,11,28621
188R,2,12,43691
188R,2,13,43379
188R,2,14,43329
188R,2,15,43409
188R,2,16,43469
188R,2,17,43479
188R,2,18,43489
188R,2,19,43499
188R,2,20,43839
188R,2,21,43649
188R,2,24,44129
188R,2,25,44449
188R,2,26,44459
188R,2,27,44469
188R,2,28,44009
189,1,1,43009
189,1,2,43701
189,1,3,43389
189,1,4,43519
189,1,5,43599
189,1,6,43509
189,1,7,43219
189,1,8,43319
189,1,9,42319
189,1,10,12209
189,1,11,17379
189,1,12,17189
189,1,13,17179
189,1,14,17259
189,1,15,17191
189,1,16,16991
189,1,17,16891
189,1,18,17161
189,1,19,17171
189,1,20,17181
189,1,21,17371
189,1,22,12201
189,1,23,42311
189,1,24,43311
189,1,25,43211
189,1,26,43501
189,1,27,43591
189,1,28,43511
189,1,29,43381
189,1,30,43709
189,1,31,43009
189A,1,1,43009
189A,1,2,43701
189A,1,3,43389
189A,1,4,43519
189A,1,5,43599
189A,1,6,43509
189A,1,7,43219
189A,1,8,43319
19,1,1,75009
19,1,2,76191
19,1,3,76201
19,1,4,76211
19,1,5,76221
19,1,6,76231
19,1,7,76241
19,1,8,98011
19,1,9,98021
19,1,10,98031
19,1,11,98041
19,1,12,98231
19,1,13,98051
19,1,14,98061
19,1,15,98071
19,1,16,99011
19,1,17,99021
19,1,18,99031
19,1,19,99041
19,1,20,99181
19,1,21,99171
19,1,22,99161
19,1,23,95071
19,1,24,95081
19,1,25,95091
19,1,26,95131
19,1,27,95141
19,1,28,95061
19,1,29,95051
19,1,30,95041
19,1,31,95039
19,1,32,95049
19,1,33,95069
19,1,34,95149
19,1,35,95139
19,1,36,95099
19,1,37,95089
19,1,38,95079
19,1,39,99189
19,1,40,99049
19,1,41,99039
19,1,42,99029
19,1,43,99019
19,1,44,98079
19,1,45,98069
19,1,46,98059
19,1,47,98239
19,1,48,98049
19,1,49,98039
19,1,50,98029
19,1,51,98019
19,1,52,76249
19,1,53,76239
19,1,54,76229
19,1,55,76219
19,1,56,76209
19,1,57,76199
19,1,58,75009
190,1,1,44009
190,1,2,44539
190,1,3,44399
190,1,4,44299
190,1,5,44289
190,1,6,44279
190,1,7,44141
190,1,8,44251
190,1,9,44241
190,1,10,44231
190,1,11,44261
190,1,14,40239
190,1,15,40229
190,1,16,40219
190,1,17,40209
190,1,18,40199
190,1,19,09219
190,1,20,09047
190,1,21,09037
190,1,22,08138
190,1,23,08057
190,1,24,08069
190,1,25,04159
190,1,26,04149
190,1,27,04229
190,1,28,04239
190,1,29,05059
190,1,30,05049
190,1,31,05039
190,1,32,05019
190,1,33,10011
190,1,34,10041
190,1,35,10499
190,2,1,10499
190,2,2,10049
190,2,3,10017
190,2,4,05012
190,2,5,05022
190,2,6,04222
190,2,7,04223
190,2,8,04143
190,2,9,04121
190,2,10,08041
190,2,11,08031
190,2,12,08111
190,2,13,08121
190,2,16,09011
190,2,17,09023
190,2,18,09213
190,2,19,40191
190,2,20,40201
190,2,21,40211
190,2,22,40221
190,2,23,40231
190,2,26,44269
190,2,27,44239
190,2,28,44249
190,2,29,44259
190,2,30,44149
190,2,31,44271
190,2,32,44281
190,2,33,44291
190,2,34,44391
190,2,35,44009
190A,1,1,44009
190A,1,2,44539
190A,1,3,44399
190A,1,4,44299
190A,1,5,44289
190A,1,6,44279
190A,1,7,44141
190A,1,8,44251
190A,1,9,44241
190A,1,10,44231
190A,1,11,44261
190A,1,14,40239
190A,1,15,40229
190A,1,16,40219
190A,1,17,40209
190A,1,18,40199
190A,1,19,09219
190A,1,20,09047
190A,1,21,09037
190A,1,22,08138
190A,1,23,08057
191,1,1,11379
191,1,2,11381
191,1,3,11181
191,1,4,11369
191,1,5,18149
191,1,6,18151
191,1,7,18171
191,1,8,18181
191,1,9,18191
191,1,10,18211
191,1,11,18201
191,1,12,18199
191,1,13,18189
191,1,14,18179
191,1,15,18159
191,1,16,18141
191,1,17,11361
191,1,18,11189
191,1,19,11389
191,1,20,11379
192,1,1,22009
192,1,2,22251
192,1,3,22241
192,1,4,22539
192,1,5,22521
192,1,6,22469
192,1,7,22479
192,1,8,23041
192,1,9,23051
192,1,10,23061
192,1,11,23071
192,1,12,23379
192,1,13,23519
192,1,14,24011
192,1,15,24021
192,1,16,24511
192,1,17,25201
192,1,18,25199
192,1,19,25189
192,1,20,25179
192,1,21,25169
192,1,22,25129
192,1,23,25119
192,1,24,25109
192,1,25,25099
192,1,26,25819
192,1,27,25519
192,1,28,24719
192,1,29,25689
192,1,30,25449
192,1,31,25439
192,1,32,25429
192,1,33,25009
192,2,1,25009
192,2,2,25421
192,2,3,25431
192,2,4,25441
192,2,5,25681
192,2,6,24711
192,2,7,25511
192,2,8,25811
192,2,9,25091
192,2,10,25101
192,2,11,25111
192,2,12,25121
192,2,13,25151
192,2,14,25161
192,2,15,25171
192,2,16,25181
192,2,17,25191
192,2,18,25209
192,2,19,24519
192,2,20,24029
192,2,21,24019
192,2,22,23371
192,2,23,23079
192,2,24,23069
192,2,25,23059
192,2,26,23049
192,2,27,22471
192,2,28,22461
192,2,29,22529
192,2,30,22531
192,2,31,22249
192,2,32,22259
192,2,33,22009
193,1,1,22009
193,1,2,22441
193,1,3,22591
193,1,4,22341
193,1,5,22351
193,1,6,22361
193,1,7,22459
193,1,8,22469
193,1,9,22189
193,1,10,22179
193,1,11,22169
193,1,12,23501
193,1,13,23091
193,1,14,23101
193,1,15,23111
193,1,16,23121
193,1,17,23131
193,1,18,23141
193,1,19,23489
193,1,20,23519
193,1,21,24011
193,1,22,24021
193,1,23,24511
193,1,24,24521
193,1,25,25321
193,1,26,25331
193,1,27,25341
193,1,28,25351
193,1,29,25369
193,1,30,25371
193,1,31,25381
193,1,32,25061
193,1,33,25071
193,1,34,25519
193,1,35,24719
193,1,36,25399
193,1,37,26209
193,1,38,25469
193,1,39,25459
193,1,40,25449
193,1,41,25439
193,1,42,25429
193,1,43,25009
193,2,1,25009
193,2,2,25421
193,2,3,25431
193,2,4,25441
193,2,5,25451
193,2,6,25461
193,2,7,26201
193,2,8,25391
193,2,9,24711
193,2,10,25511
193,2,11,25079
193,2,12,25069
193,2,13,25389
193,2,14,25379
193,2,15,25361
193,2,16,25359
193,2,17,25349
193,2,18,25339
193,2,19,25329
193,2,20,24529
193,2,21,24519
193,2,22,24029
193,2,23,24019
193,2,24,23371
193,2,25,23481
193,2,26,23149
193,2,27,23139
193,2,28,23129
193,2,29,23119
193,2,30,23109
193,2,31,23099
193,2,32,23509
193,2,33,22161
193,2,34,22171
193,2,35,22181
193,2,36,22461
193,2,37,22451
193,2,38,22369
193,2,39,22359
193,2,40,22349
193,2,41,22599
193,2,42,22449
193,2,43,22009
194,1,1,22009
194,1,7,22011
194,1,8,22021
194,1,9,22031
194,1,10,22039
194,1,11,22029
194,1,12,22019
194,1,18,22009
195,1,1,02099
195,1,2,02101
195,1,3,02051
195,1,4,02061
195,1,5,04168
195,1,6,04251
195,1,7,04211
195,1,8,04331
195,1,9,13109
195,1,10,13099
195,1,11,13089
195,1,12,13079
195,1,13,13139
195,1,14,13119
195,1,15,06129
195,1,16,06069
195,1,17,06051
195,1,18,10141
195,1,19,10151
195,1,20,10161
195,1,21,10379
195,1,22,10369
195,1,23,14039
195,1,24,14291
195,1,25,14271
195,1,26,14281
195,1,27,14241
195,1,28,14191
195,1,29,14201
195,1,30,14471
195,1,31,14211
195,1,32,11511
195,1,33,11521
195,1,34,11531
195,1,35,11131
195,1,36,11141
195,1,37,11151
195,1,38,11061
195,1,39,11439
195,1,40,11429
195,1,41,11169
195,1,42,11159
195,1,43,11149
195,1,44,11539
195,1,45,11529
195,1,46,11519
195,1,47,14369
195,1,48,14219
195,1,49,14209
195,1,50,14199
195,1,51,14249
195,1,52,14279
195,1,53,14299
195,1,54,14031
195,1,55,10361
195,1,56,10371
195,1,57,10169
195,1,58,10149
195,1,59,06071
195,1,60,06081
195,1,61,06131
195,1,62,13121
195,1,63,13071
195,1,64,13081
195,1,65,13091
195,1,66,13101
195,1,67,04339
195,1,68,04219
195,1,69,02181
195,1,70,02089
195,1,71,02099
195A,1,1,02099
195A,1,2,02101
195A,1,3,02051
195A,1,4,02061
195A,1,5,04168
195A,1,6,04251
195A,1,7,04211
195A,1,8,04331
195A,1,9,13109
195A,1,10,13099
195A,1,11,13089
195A,1,12,13079
195A,1,13,13139
195A,1,14,13119
195A,1,15,06129
195A,1,16,06069
195A,1,17,06051
195A,1,18,10141
195A,1,19,10151
195A,1,20,10161
195A,1,21,10379
195A,1,22,10369
195A,1,23,14039
195A,1,24,14291
195A,1,25,14271
195A,1,26,14281
195A,1,27,14241
195A,1,28,14191
195A,1,29,14201
195A,1,30,14471
195A,1,31,14211
195A,1,32,11511
195A,1,33,11521
195A,1,34,11531
195A,1,35,11131
195A,1,36,11141
195A,1,37,11151
195A,1,38,11061
195A,1,39,11439
195A,1,40,11429
195A,1,41,11169
195A,1,42,11159
195A,1,43,11149
195A,1,44,11539
195A,1,45,11529
195A,1,46,11519
195A,1,47,14369
195A,1,48,14219
195A,1,49,14209
195A,1,50,14199
195A,1,51,14249
195A,1,52,14279
195A,1,53,14299
195A,1,54,14031
195A,1,55,10361
195A,1,56,10371
195A,1,57,10169
196,1,1,84009
196,1,2,84139
196,1,3,84129
196,1,4,84151
196,1,5,93131
196,1,6,93049
196,1,7,93039
196,1,8,93201
196,1,9,93029
196,1,10,93019
196,1,11,92089
196,1,12,92211
196,1,13,92221
196,1,14,92231
196,1,15,92069
196,1,16,92059
196,1,17,92049
196,1,18,92241
196,1,19,92099
196,1,20,91079
196,1,21,91069
196,1,22,91059
196,1,23,91049
196,1,24,91091
196,1,25,80271
196,1,26,80141
196,1,27,80219
196,1,28,80169
196,1,29,80159
196,1,30,02119
196,1,31,03019
196,1,32,03059
196,1,33,03129
196,1,34,03218
196,1,35,05631
196,1,36,05521
196,1,37,10021
196,1,38,10041
196,1,39,10051
196,1,40,10061
196,1,41,10071
196,1,42,10501
196,1,43,10081
196,1,44,10091
196,1,45,10101
196,1,46,10111
196,1,47,10131
196,1,48,11021
196,1,49,11031
196,1,50,11041
196,1,51,11051
196,1,52,11161
196,1,53,11171
196,1,54,11181
196,1,55,11369
196,1,56,18149
196,1,57,18119
196,1,58,19089
196,1,59,19079
196,1,60,19069
196,1,61,19059
196,1,62,17099
196,1,63,17121
196,1,64,17131
196,1,65,17141
196,1,66,17059
196,1,67,17189
196,1,68,17009
196,2,1,17009
196,2,2,17181
196,2,3,17051
196,2,4,20019
196,2,5,17149
196,2,6,17139
196,2,7,17191
196,2,8,19051
196,2,9,19061
196,2,10,19071
196,2,11,19081
196,2,12,18111
196,2,13,18141
196,2,14,11361
196,2,15,11189
196,2,16,11179
196,2,17,11169
196,2,18,11059
196,2,19,11049
196,2,20,11039
196,2,21,11029
196,2,22,11019
196,2,23,10139
196,2,24,10119
196,2,25,10109
196,2,26,10099
196,2,27,10089
196,2,28,10079
196,2,29,10069
196,2,30,10059
196,2,31,10049
196,2,32,10017
196,2,33,05519
196,2,34,05629
196,2,35,03222
196,2,36,03111
196,2,37,03071
196,2,38,03031
196,2,39,03011
196,2,40,02111
196,2,41,80151
196,2,42,80161
196,2,43,80211
196,2,44,80149
196,2,45,80279
196,2,46,91099
196,2,47,91041
196,2,48,91051
196,2,49,91061
196,2,50,91071
196,2,51,92249
196,2,52,92041
196,2,53,92051
196,2,54,92061
196,2,55,92239
196,2,56,92071
196,2,57,92081
196,2,58,93011
196,2,59,93021
196,2,60,93031
196,2,61,93041
196,2,62,93139
196,2,63,84159
196,2,64,84121
196,2,65,84131
196,2,66,84009
196A,1,1,84009
196A,1,2,84139
196A,1,3,84129
196A,1,4,84151
196A,1,5,93131
196A,1,6,93049
196A,1,7,93039
196A,1,8,93201
196A,1,9,93029
196A,1,10,93019
196A,1,11,92089
196A,1,12,92211
196A,1,13,92221
196A,1,14,92231
196A,1,15,92069
196A,1,16,92059
196A,1,17,92049
196A,1,18,92241
196A,1,19,92099
196A,1,20,91079
196A,1,21,91069
196A,1,22,91059
196A,1,23,91049
196A,1,24,91091
196A,1,25,80271
196A,1,26,80141
196A,1,27,80219
196A,1,28,80169
196A,1,29,80159
196A,1,30,02119
196A,1,31,03019
196A,1,32,03059
196A,1,33,03129
196A,1,34,03218
196e,1,1,93049
196e,1,2,93039
196e,1,3,93201
196e,1,4,93029
196e,1,5,93019
196e,1,6,92089
196e,1,7,92211
196e,1,8,92221
196e,1,9,92231
196e,1,10,92069
196e,1,11,92059
196e,1,12,92049
196e,1,13,92241
196e,1,25,02119
196e,1,26,03019
196e,1,27,03059
196e,1,28,03129
196e,1,29,03218
196e,2,1,03222
196e,2,2,03111
196e,2,3,03071
196e,2,4,03031
196e,2,5,03011
196e,2,7,80151
196e,2,17,92249
196e,2,18,92041
196e,2,19,92051
196e,2,20,92061
196e,2,21,92239
196e,2,22,92071
196e,2,23,92081
196e,2,24,93011
196e,2,25,93021
196e,2,26,93031
196e,2,27,93041
197,1,1,84009
197,1,2,84139
197,1,3,84129
197,1,4,84151
197,1,5,93131
197,1,6,93049
197,1,7,93039
197,1,8,93201
197,1,9,93029
197,1,10,93019
197,1,11,92089
197,1,12,92079
197,1,13,92069
197,1,14,92059
197,1,15,92049
197,1,16,92241
197,1,17,92161
197,1,18,82071
197,1,19,82081
197,1,20,82091
197,1,21,82231
197,1,22,81141
197,1,23,81151
197,1,24,81161
197,1,25,80259
197,1,26,80111
197,1,27,80049
197,1,28,80039
197,1,29,80029
197,1,30,01339
197,1,31,01329
197,1,32,01229
197,1,33,01139
197,1,34,01039
197,1,35,01029
197,1,36,04167
197,1,37,04249
197,1,38,05029
197,1,39,05199
197,1,40,05189
197,1,41,05259
197,1,42,05239
197,1,43,10021
197,1,44,10041
197,1,45,10051
197,1,46,10061
197,1,47,10071
197,1,48,10501
197,1,49,10081
197,1,50,10091
197,1,51,10101
197,1,52,10111
197,1,53,10131
197,1,54,11519
197,1,55,18041
197,1,56,18131
197,1,57,18101
197,1,58,18071
197,1,59,16091
197,1,60,17121
197,1,61,17131
197,1,62,17141
197,1,63,20011
197,1,64,20021
197,1,65,20031
197,1,66,20051
197,1,67,20271
197,1,68,28221
197,1,69,28009
197,2,1,28009
197,2,2,28239
197,2,3,28229
197,2,4,20059
197,2,5,20039
197,2,6,20029
197,2,7,20019
197,2,8,17149
197,2,9,17139
197,2,10,17129
197,2,11,16099
197,2,12,18079
197,2,13,18109
197,2,14,18049
197,2,15,11511
197,2,16,11019
197,2,17,10139
197,2,18,10119
197,2,19,10109
197,2,20,10099
197,2,21,10089
197,2,22,10079
197,2,23,10069
197,2,24,10059
197,2,25,10049
197,2,26,10017
197,2,27,10018
197,2,28,05013
197,2,29,05023
197,2,30,04222
197,2,31,04142
197,2,32,04151
197,2,33,01013
197,2,34,01112
197,2,35,01121
197,2,36,01211
197,2,37,01311
197,2,38,80011
197,2,39,80031
197,2,40,80051
197,2,41,80119
197,2,42,80251
197,2,43,81169
197,2,44,81159
197,2,45,81149
197,2,46,81139
197,2,48,82119
197,2,49,82099
197,2,50,82089
197,2,51,82079
197,2,52,92169
197,2,53,92249
197,2,54,92041
197,2,55,92051
197,2,56,92061
197,2,57,92071
197,2,58,92081
197,2,59,93011
197,2,60,93021
197,2,61,93031
197,2,62,93041
197,2,63,93139
197,2,64,84159
197,2,65,84121
197,2,66,84131
197,2,67,84009
198,1,1,22009
198,1,2,21361
198,1,3,21399
198,1,4,21421
198,1,5,21241
198,1,6,28539
198,1,7,28409
198,1,8,28529
198,1,9,28519
198,1,10,28509
198,1,11,28499
198,1,12,28469
198,1,13,28459
198,1,14,28289
198,1,15,28279
198,1,16,28269
198,1,17,28259
198,1,18,28249
198,1,19,28239
198,1,20,28229
198,1,21,20059
198,1,22,20039
198,1,23,20029
198,1,24,20019
198,1,25,17149
198,1,26,17139
198,1,27,17129
198,1,28,16099
198,1,29,18079
198,1,30,18121
198,1,31,18141
198,1,32,11361
198,1,33,11189
198,1,34,11179
198,1,35,11169
198,1,36,11059
198,1,37,11049
198,1,38,11039
198,1,39,11029
198,1,40,11019
198,1,41,10139
198,1,42,10119
198,1,43,10651
198,1,44,10009
198,2,1,10009
198,2,2,10659
198,2,3,10101
198,2,4,10111
198,2,5,10131
198,2,6,11021
198,2,7,11031
198,2,8,11041
198,2,9,11051
198,2,10,11161
198,2,11,11171
198,2,12,11181
198,2,13,11369
198,2,14,18149
198,2,15,18129
198,2,16,16091
198,2,17,17121
198,2,18,17131
198,2,19,17141
198,2,20,20011
198,2,21,20021
198,2,22,20031
198,2,23,20051
198,2,24,20271
198,2,25,28221
198,2,26,28231
198,2,27,28241
198,2,28,28251
198,2,29,28261
198,2,30,28271
198,2,31,28281
198,2,32,28451
198,2,33,28461
198,2,34,28491
198,2,35,28501
198,2,36,28511
198,2,37,28521
198,2,38,28401
198,2,39,28531
198,2,40,21249
198,2,41,21429
198,2,42,21391
198,2,43,21369
198,2,44,22009
198A,1,1,22009
198A,1,2,21361
198A,1,3,21399
198A,1,4,21421
198A,1,5,21241
198A,1,6,28539
198A,1,7,28409
198A,1,8,28529
198A,1,9,28519
198A,1,10,28509
198A,1,11,28499
198A,1,12,28469
198A,1,13,28459
199,1,1,22009
199,1,2,22489
199,1,3,21371
199,1,4,27091
199,1,5,27101
199,1,6,27121
199,1,7,27171
199,1,8,27181
199,1,9,27011
199,1,10,27071
199,1,11,27021
199,1,12,27031
199,1,13,27041
199,1,14,27051
199,1,15,27219
199,1,16,27069
199,1,17,27209
199,1,18,27199
199,1,19,27189
199,1,20,27179
199,1,21,27169
199,1,22,27129
199,1,23,27109
199,1,24,27099
199,1,25,21379
199,1,26,22481
199,1,27,22009
1N,1,1,02099
1N,1,2,02101
1N,1,3,02051
1N,1,4,02061
1N,1,5,04167
1N,1,6,04249
1N,1,7,05029
1N,1,8,04222
1N,1,9,04211
1N,1,10,04331
1N,1,11,13109
1N,1,12,13211
1N,1,13,06151
1N,1,14,06141
1N,1,15,06131
1N,1,16,13121
1N,1,17,13141
1N,1,18,13191
1N,1,19,09048
1N,1,20,09038
1N,1,21,08138
1N,1,22,08057
1N,1,23,08079
1N,1,24,07011
1N,1,25,07021
1N,1,26,40011
1N,1,31,54371
1N,1,32,54381
1N,1,33,54289
1N,1,34,54279
1N,1,35,54269
1N,1,36,54248
1N,1,37,54239
1N,1,38,54229
1N,1,39,54181
1N,1,40,54191
1N,1,41,54201
1N,1,42,55131
1N,1,43,55141
1N,1,44,55021
1N,1,52,59031
1N,1,53,59041
1N,1,54,59421
1N,1,55,59431
1N,1,56,59371
1N,1,57,59361
1N,1,58,59341
1N,1,59,59451
1N,1,60,59411
1N,1,61,59401
1N,1,62,59391
1N,1,63,59381
1N,1,64,59241
1N,1,65,59231
1N,1,66,59101
1N,1,67,59121
1N,1,68,59131
1N,1,69,59301
1N,1,70,59311
1N,1,71,59081
1N,1,72,59321
1N,1,73,59561
2,1,1,99009
2,1,2,99131
2,1,3,99049
2,1,4,99039
2,1,5,99029
2,1,6,99019
2,1,7,98079
2,1,8,98069
2,1,9,97099
2,1,10,97089
2,1,11,97079
2,1,12,97069
2,1,13,97209
2,1,14,97059
2,1,15,97049
2,1,16,97039
2,1,17,97019
2,1,18,96069
2,1,19,96059
2,1,20,96049
2,1,21,95909
2,1,22,96099
2,1,23,96089
2,1,24,96079
2,1,25,85079
2,1,26,85089
2,1,27,85069
2,1,28,85059
2,1,29,85099
2,1,30,84069
2,1,31,84059
2,1,32,84049
2,1,33,84039
2,1,34,84029
2,1,35,84019
2,1,36,83099
2,1,37,83079
2,1,38,83059
2,1,39,83049
2,1,40,83029
2,1,41,82069
2,1,42,82049
2,1,43,82029
2,1,44,82109
2,1,45,81069
2,1,46,81049
2,1,47,81029
2,1,48,80089
2,1,49,80069
2,1,50,80049
2,1,51,80039
2,1,52,80029
2,1,53,01319
2,1,54,01219
2,1,55,01129
2,1,56,01059
2,1,57,01119
2,1,58,01019
2,1,59,04159
2,1,60,04149
2,1,61,04229
2,1,62,04239
2,1,63,05059
2,1,64,05049
2,1,65,05039
2,1,66,05019
2,1,67,10011
2,1,68,10041
2,1,69,10499
